image_id,mask_id,class_name
964456,964456_00000,Lung
964456,964456_00001,Lung
961936,961936_00000,Lung
961936,961936_00001,Lung
962263,962263_00000,Lung
962263,962263_00001,Lung
964110,964110_00000,Lung
964110,964110_00001,Lung
963395,963395_00000,Lung
963395,963395_00001,Lung
965528,965528_00000,Lung
965528,965528_00001,Lung
965348,965348_00000,Lung
965348,965348_00001,Lung
963075,963075_00000,Lung
963075,963075_00001,Lung
959867,959867_00000,Lung
959867,959867_00001,Lung
965001,965001_00000,Lung
965001,965001_00001,Lung
962031,962031_00000,Lung
962031,962031_00001,Lung
960928,960928_00000,Lung
960928,960928_00001,Lung
961732,961732_00000,Lung
961732,961732_00001,Lung
960236,960236_00000,Lung
960236,960236_00001,Lung
963423,963423_00000,Lung
963423,963423_00001,Lung
1676559,1676559_00000,Lung
1676559,1676559_00001,Lung
1676559,1676559_00002,Ignore
1676559,1676559_00003,Ignore
962312,962312_00000,Lung
962312,962312_00001,Lung
960439,960439_00000,Lung
960439,960439_00001,Lung
962516,962516_00000,Lung
962516,962516_00001,Lung
960391,960391_00000,Lung
960391,960391_00001,Lung
963544,963544_00000,Lung
963544,963544_00001,Lung
965523,965523_00000,Lung
965523,965523_00001,Lung
963518,963518_00000,Lung
963518,963518_00001,Lung
963569,963569_00000,Lung
963569,963569_00001,Lung
962310,962310_00000,Lung
962310,962310_00001,Lung
960572,960572_00000,Lung
960572,960572_00001,Lung
961628,961628_00000,Lung
961628,961628_00001,Lung
962558,962558_00000,Lung
962558,962558_00001,Lung
1676381,1676381_00000,Lung
1676381,1676381_00001,Lung
963016,963016_00000,Lung
963016,963016_00001,Lung
965727,965727_00000,Lung
965727,965727_00001,Lung
965355,965355_00000,Lung
965355,965355_00001,Lung
959856,959856_00000,Lung
959856,959856_00001,Lung
962564,962564_00000,Lung
962564,962564_00001,Lung
964206,964206_00000,Lung
964206,964206_00001,Lung
965571,965571_00000,Lung
965571,965571_00001,Lung
965240,965240_00000,Lung
965240,965240_00001,Lung
1676481,1676481_00000,Lung
1676481,1676481_00001,Lung
961665,961665_00000,Lung
961665,961665_00001,Lung
960766,960766_00000,Lung
960766,960766_00001,Lung
965757,965757_00000,Lung
965757,965757_00001,Lung
964253,964253_00000,Lung
964253,964253_00001,Lung
1676708,1676708_00000,Lung
1676708,1676708_00001,Lung
962825,962825_00000,Lung
962825,962825_00001,Lung
963599,963599_00000,Lung
963599,963599_00001,Lung
962820,962820_00000,Lung
962820,962820_00001,Lung
960491,960491_00000,Lung
960491,960491_00001,Lung
1676661,1676661_00000,Lung
1676661,1676661_00001,Lung
964061,964061_00000,Lung
964061,964061_00001,Lung
964745,964745_00000,Lung
964745,964745_00001,Lung
1676558,1676558_00000,Lung
1676558,1676558_00001,Lung
1676558,1676558_00002,Ignore
1676558,1676558_00003,Ignore
1676558,1676558_00004,Ignore
1676558,1676558_00005,Ignore
1676558,1676558_00006,Ignore
1676558,1676558_00007,Ignore
1676558,1676558_00008,Ignore
964082,964082_00000,Lung
964082,964082_00001,Lung
962757,962757_00000,Lung
962757,962757_00001,Lung
965512,965512_00000,Lung
965512,965512_00001,Lung
965005,965005_00000,Lung
965005,965005_00001,Lung
962179,962179_00000,Lung
962179,962179_00001,Lung
964468,964468_00000,Lung
964468,964468_00001,Lung
965483,965483_00000,Lung
965483,965483_00001,Lung
963533,963533_00000,Lung
963533,963533_00001,Lung
1676739,1676739_00000,Lung
1676739,1676739_00001,Lung
960585,960585_00000,Lung
960585,960585_00001,Lung
961978,961978_00000,Lung
961978,961978_00001,Lung
962614,962614_00000,Lung
962614,962614_00001,Lung
960625,960625_00000,Lung
960625,960625_00001,Lung
965655,965655_00000,Lung
965655,965655_00001,Lung
963743,963743_00000,Lung
963743,963743_00001,Lung
964876,964876_00000,Lung
964876,964876_00001,Lung
960127,960127_00000,Lung
960127,960127_00001,Lung
960828,960828_00000,Lung
960828,960828_00001,Lung
960597,960597_00000,Lung
960597,960597_00001,Lung
963008,963008_00000,Lung
963008,963008_00001,Lung
960724,960724_00000,Lung
960724,960724_00001,Lung
1676829,1676829_00000,Lung
1676829,1676829_00001,Lung
964928,964928_00000,Lung
964928,964928_00001,Lung
964701,964701_00000,Lung
964701,964701_00001,Lung
961671,961671_00000,Lung
961671,961671_00001,Lung
961672,961672_00000,Lung
961672,961672_00001,Lung
960734,960734_00000,Lung
960734,960734_00001,Lung
965614,965614_00000,Lung
965614,965614_00001,Lung
959961,959961_00000,Lung
959961,959961_00001,Lung
962084,962084_00000,Lung
962084,962084_00001,Lung
964209,964209_00000,Lung
964209,964209_00001,Lung
960721,960721_00000,Lung
960721,960721_00001,Lung
1676538,1676538_00000,Lung
1676538,1676538_00001,Lung
1676415,1676415_00000,Ignore
1676415,1676415_00001,Lung
1676415,1676415_00002,Lung
963880,963880_00000,Lung
963880,963880_00001,Lung
959939,959939_00000,Lung
959939,959939_00001,Lung
964719,964719_00000,Lung
964719,964719_00001,Lung
960356,960356_00000,Lung
960356,960356_00001,Lung
960495,960495_00000,Lung
960495,960495_00001,Lung
1676555,1676555_00000,Lung
1676555,1676555_00001,Lung
964339,964339_00000,Lung
964339,964339_00001,Lung
962583,962583_00000,Lung
962583,962583_00001,Lung
963838,963838_00000,Lung
963838,963838_00001,Lung
961589,961589_00000,Lung
961589,961589_00001,Lung
1676632,1676632_00000,Lung
1676632,1676632_00001,Lung
963264,963264_00000,Lung
963264,963264_00001,Lung
964816,964816_00000,Lung
964816,964816_00001,Lung
964678,964678_00000,Lung
964678,964678_00001,Lung
965503,965503_00000,Lung
965503,965503_00001,Lung
965756,965756_00000,Lung
965756,965756_00001,Lung
1676326,1676326_00000,Lung
1676326,1676326_00001,Lung
964901,964901_00000,Lung
964901,964901_00001,Lung
962488,962488_00000,Lung
962488,962488_00001,Lung
965920,965920_00000,Lung
965920,965920_00001,Lung
959893,959893_00000,Lung
959893,959893_00001,Lung
1676686,1676686_00000,Lung
1676686,1676686_00001,Lung
963128,963128_00000,Lung
963128,963128_00001,Lung
962662,962662_00000,Lung
962662,962662_00001,Lung
960704,960704_00000,Lung
960704,960704_00001,Lung
960718,960718_00000,Lung
960718,960718_00001,Lung
964861,964861_00000,Lung
964861,964861_00001,Lung
963963,963963_00000,Lung
963963,963963_00001,Lung
965004,965004_00000,Lung
965004,965004_00001,Lung
962824,962824_00000,Lung
962824,962824_00001,Lung
964469,964469_00000,Lung
964469,964469_00001,Lung
963516,963516_00000,Lung
963516,963516_00001,Lung
962922,962922_00000,Lung
962922,962922_00001,Lung
1676250,1676250_00000,Ignore
1676250,1676250_00001,Ignore
1676250,1676250_00002,Ignore
1676250,1676250_00003,Lung
1676250,1676250_00004,Lung
961904,961904_00000,Lung
961904,961904_00001,Lung
965762,965762_00000,Lung
965762,965762_00001,Lung
965764,965764_00000,Lung
965764,965764_00001,Lung
961567,961567_00000,Lung
961567,961567_00001,Lung
964091,964091_00000,Lung
964091,964091_00001,Lung
1676713,1676713_00000,Lung
1676713,1676713_00001,Lung
960976,960976_00000,Lung
960976,960976_00001,Lung
963730,963730_00000,Lung
963730,963730_00001,Lung
1676571,1676571_00000,Lung
1676571,1676571_00001,Lung
962841,962841_00000,Lung
962841,962841_00001,Lung
1676366,1676366_00000,Lung
1676366,1676366_00001,Lung
959894,959894_00000,Lung
959894,959894_00001,Lung
965083,965083_00000,Lung
965083,965083_00001,Lung
965510,965510_00000,Lung
965510,965510_00001,Lung
964434,964434_00000,Lung
964434,964434_00001,Lung
963039,963039_00000,Lung
963039,963039_00001,Lung
962733,962733_00000,Lung
962733,962733_00001,Lung
963284,963284_00000,Lung
963284,963284_00001,Lung
962936,962936_00000,Lung
962936,962936_00001,Lung
963980,963980_00000,Lung
963980,963980_00001,Lung
964114,964114_00000,Lung
964114,964114_00001,Lung
960707,960707_00000,Lung
960707,960707_00001,Lung
960392,960392_00000,Lung
960392,960392_00001,Lung
960041,960041_00000,Lung
960041,960041_00001,Lung
961635,961635_00000,Lung
961635,961635_00001,Lung
965444,965444_00000,Lung
965444,965444_00001,Lung
961716,961716_00000,Lung
961716,961716_00001,Lung
1676581,1676581_00000,Lung
1676581,1676581_00001,Lung
963911,963911_00000,Lung
963911,963911_00001,Lung
963927,963927_00000,Lung
963927,963927_00001,Lung
961099,961099_00000,Lung
961099,961099_00001,Lung
965480,965480_00000,Lung
965480,965480_00001,Lung
963126,963126_00000,Lung
963126,963126_00001,Lung
965496,965496_00000,Lung
965496,965496_00001,Lung
965522,965522_00000,Lung
965522,965522_00001,Lung
962302,962302_00000,Lung
962302,962302_00001,Lung
962982,962982_00000,Lung
962982,962982_00001,Lung
960267,960267_00000,Lung
960267,960267_00001,Lung
965127,965127_00000,Lung
965127,965127_00001,Lung
963536,963536_00000,Lung
963536,963536_00001,Lung
1676705,1676705_00000,Lung
1676705,1676705_00001,Lung
960725,960725_00000,Lung
960725,960725_00001,Lung
960772,960772_00000,Lung
960772,960772_00001,Lung
965852,965852_00000,Lung
965852,965852_00001,Lung
963197,963197_00000,Lung
963197,963197_00001,Lung
1676407,1676407_00000,Lung
1676407,1676407_00001,Lung
964531,964531_00000,Lung
964531,964531_00001,Lung
964570,964570_00000,Lung
964570,964570_00001,Lung
962373,962373_00000,Lung
962373,962373_00001,Lung
963578,963578_00000,Lung
963578,963578_00001,Lung
963971,963971_00000,Lung
963971,963971_00001,Lung
962035,962035_00000,Lung
962035,962035_00001,Lung
961710,961710_00000,Lung
961710,961710_00001,Lung
1676706,1676706_00000,Lung
1676706,1676706_00001,Lung
964033,964033_00000,Lung
964033,964033_00001,Lung
960327,960327_00000,Lung
960327,960327_00001,Lung
961580,961580_00000,Lung
961580,961580_00001,Lung
965495,965495_00000,Lung
965495,965495_00001,Lung
960240,960240_00000,Lung
960240,960240_00001,Lung
963394,963394_00000,Lung
963394,963394_00001,Lung
962703,962703_00000,Lung
962703,962703_00001,Lung
965231,965231_00000,Lung
965231,965231_00001,Lung
965257,965257_00000,Lung
965257,965257_00001,Lung
965649,965649_00000,Lung
965649,965649_00001,Lung
965386,965386_00000,Lung
965386,965386_00001,Lung
1676746,1676746_00000,Lung
1676746,1676746_00001,Lung
964932,964932_00000,Lung
964932,964932_00001,Lung
962580,962580_00000,Lung
962580,962580_00001,Lung
960368,960368_00000,Lung
960368,960368_00001,Lung
965481,965481_00000,Lung
965481,965481_00001,Lung
960903,960903_00000,Lung
960903,960903_00001,Lung
962206,962206_00000,Lung
962206,962206_00001,Lung
961591,961591_00000,Lung
961591,961591_00001,Lung
962365,962365_00000,Lung
962365,962365_00001,Lung
1676509,1676509_00000,Lung
1676509,1676509_00001,Lung
965375,965375_00000,Lung
965375,965375_00001,Lung
965360,965360_00000,Lung
965360,965360_00001,Lung
965187,965187_00000,Lung
965187,965187_00001,Lung
959833,959833_00000,Lung
959833,959833_00001,Lung
965901,965901_00000,Lung
965901,965901_00001,Lung
964997,964997_00000,Lung
964997,964997_00001,Lung
965174,965174_00000,Lung
965174,965174_00001,Lung
965704,965704_00000,Lung
965704,965704_00001,Lung
964592,964592_00000,Lung
964592,964592_00001,Lung
961066,961066_00000,Lung
961066,961066_00001,Lung
964044,964044_00000,Lung
964044,964044_00001,Lung
1676848,1676848_00000,Lung
1676848,1676848_00001,Lung
1676848,1676848_00002,Ignore
963379,963379_00000,Lung
963379,963379_00001,Lung
960477,960477_00000,Lung
960477,960477_00001,Lung
962444,962444_00000,Lung
962444,962444_00001,Lung
1676380,1676380_00000,Lung
1676380,1676380_00001,Lung
961941,961941_00000,Lung
961941,961941_00001,Lung
959917,959917_00000,Lung
959917,959917_00001,Lung
965286,965286_00000,Lung
965286,965286_00001,Lung
959981,959981_00000,Lung
959981,959981_00001,Lung
963146,963146_00000,Lung
963146,963146_00001,Lung
962318,962318_00000,Lung
962318,962318_00001,Lung
962569,962569_00000,Lung
962569,962569_00001,Lung
962496,962496_00000,Lung
962496,962496_00001,Lung
963682,963682_00000,Lung
963682,963682_00001,Lung
965401,965401_00000,Lung
965401,965401_00001,Lung
963259,963259_00000,Lung
963259,963259_00001,Lung
960762,960762_00000,Lung
960762,960762_00001,Lung
962641,962641_00000,Lung
962641,962641_00001,Lung
960207,960207_00000,Lung
960207,960207_00001,Lung
964936,964936_00000,Lung
964936,964936_00001,Lung
965287,965287_00000,Lung
965287,965287_00001,Lung
962298,962298_00000,Lung
962298,962298_00001,Lung
960977,960977_00000,Lung
960977,960977_00001,Lung
960791,960791_00000,Lung
960791,960791_00001,Lung
961508,961508_00000,Lung
961508,961508_00001,Lung
960092,960092_00000,Lung
960092,960092_00001,Lung
960253,960253_00000,Lung
960253,960253_00001,Lung
965203,965203_00000,Lung
965203,965203_00001,Lung
962508,962508_00000,Lung
962508,962508_00001,Lung
964367,964367_00000,Lung
964367,964367_00001,Lung
962923,962923_00000,Lung
962923,962923_00001,Lung
961609,961609_00000,Lung
961609,961609_00001,Lung
961677,961677_00000,Lung
961677,961677_00001,Lung
965676,965676_00000,Lung
965676,965676_00001,Lung
960094,960094_00000,Lung
960094,960094_00001,Lung
1676365,1676365_00000,Lung
1676365,1676365_00001,Lung
962704,962704_00000,Lung
962704,962704_00001,Lung
964734,964734_00000,Lung
964734,964734_00001,Lung
962362,962362_00000,Lung
962362,962362_00001,Lung
961527,961527_00000,Lung
961527,961527_00001,Lung
964223,964223_00000,Lung
964223,964223_00001,Lung
965171,965171_00000,Lung
965171,965171_00001,Lung
965504,965504_00000,Lung
965504,965504_00001,Lung
964461,964461_00000,Lung
964461,964461_00001,Lung
960901,960901_00000,Lung
960901,960901_00001,Lung
964224,964224_00000,Lung
964224,964224_00001,Lung
962181,962181_00000,Lung
962181,962181_00001,Lung
1676567,1676567_00000,Lung
1676567,1676567_00001,Lung
965057,965057_00000,Lung
965057,965057_00001,Lung
962314,962314_00000,Lung
962314,962314_00001,Lung
964743,964743_00000,Lung
964743,964743_00001,Lung
964918,964918_00000,Lung
964918,964918_00001,Lung
964260,964260_00000,Lung
964260,964260_00001,Lung
960007,960007_00000,Lung
960007,960007_00001,Lung
963089,963089_00000,Lung
963089,963089_00001,Lung
961151,961151_00000,Lung
961151,961151_00001,Lung
960012,960012_00000,Lung
960012,960012_00001,Lung
965024,965024_00000,Lung
965024,965024_00001,Lung
965924,965924_00000,Lung
965924,965924_00001,Lung
963934,963934_00000,Lung
963934,963934_00001,Lung
959839,959839_00000,Lung
959839,959839_00001,Lung
1676362,1676362_00000,Lung
1676362,1676362_00001,Lung
963237,963237_00000,Lung
963237,963237_00001,Lung
963847,963847_00000,Lung
963847,963847_00001,Lung
960812,960812_00000,Lung
960812,960812_00001,Lung
1676375,1676375_00000,Lung
1676375,1676375_00001,Lung
964055,964055_00000,Lung
964055,964055_00001,Lung
962888,962888_00000,Lung
962888,962888_00001,Lung
962042,962042_00000,Lung
962042,962042_00001,Lung
963337,963337_00000,Lung
963337,963337_00001,Lung
960608,960608_00000,Lung
960608,960608_00001,Lung
961934,961934_00000,Lung
961934,961934_00001,Lung
1676529,1676529_00000,Lung
1676529,1676529_00001,Lung
1676286,1676286_00000,Lung
1676286,1676286_00001,Lung
965717,965717_00000,Lung
965717,965717_00001,Lung
961872,961872_00000,Lung
961872,961872_00001,Lung
965156,965156_00000,Lung
965156,965156_00001,Lung
961999,961999_00000,Lung
961999,961999_00001,Lung
960999,960999_00000,Lung
960999,960999_00001,Lung
960237,960237_00000,Lung
960237,960237_00001,Lung
963206,963206_00000,Lung
963206,963206_00001,Lung
960147,960147_00000,Lung
960147,960147_00001,Lung
960324,960324_00000,Lung
960324,960324_00001,Lung
962060,962060_00000,Lung
962060,962060_00001,Lung
964186,964186_00000,Lung
964186,964186_00001,Lung
960086,960086_00000,Lung
960086,960086_00001,Lung
964807,964807_00000,Lung
964807,964807_00001,Lung
964790,964790_00000,Lung
964790,964790_00001,Lung
962321,962321_00000,Lung
962321,962321_00001,Lung
962520,962520_00000,Lung
962520,962520_00001,Lung
965176,965176_00000,Lung
965176,965176_00001,Lung
965810,965810_00000,Lung
965810,965810_00001,Lung
962592,962592_00000,Lung
962592,962592_00001,Lung
961159,961159_00000,Lung
961159,961159_00001,Lung
961918,961918_00000,Lung
961918,961918_00001,Lung
1676327,1676327_00000,Lung
1676327,1676327_00001,Lung
965664,965664_00000,Lung
965664,965664_00001,Lung
962993,962993_00000,Lung
962993,962993_00001,Lung
961850,961850_00000,Lung
961850,961850_00001,Lung
961126,961126_00000,Lung
961126,961126_00001,Lung
965562,965562_00000,Lung
965562,965562_00001,Lung
964691,964691_00000,Lung
964691,964691_00001,Lung
965256,965256_00000,Lung
965256,965256_00001,Lung
961516,961516_00000,Lung
961516,961516_00001,Lung
962253,962253_00000,Lung
962253,962253_00001,Lung
965416,965416_00000,Lung
965416,965416_00001,Lung
965429,965429_00000,Lung
965429,965429_00001,Lung
965699,965699_00000,Lung
965699,965699_00001,Lung
962450,962450_00000,Lung
962450,962450_00001,Lung
964777,964777_00000,Lung
964777,964777_00001,Lung
964895,964895_00000,Lung
964895,964895_00001,Lung
962378,962378_00000,Lung
962378,962378_00001,Lung
963297,963297_00000,Lung
963297,963297_00001,Lung
965839,965839_00000,Lung
965839,965839_00001,Lung
965889,965889_00000,Lung
965889,965889_00001,Lung
964109,964109_00000,Lung
964109,964109_00001,Lung
963182,963182_00000,Lung
963182,963182_00001,Lung
962484,962484_00000,Lung
962484,962484_00001,Lung
1676317,1676317_00000,Lung
1676317,1676317_00001,Lung
960472,960472_00000,Lung
960472,960472_00001,Lung
960314,960314_00000,Lung
960314,960314_00001,Lung
964702,964702_00000,Lung
964702,964702_00001,Lung
962463,962463_00000,Lung
962463,962463_00001,Lung
964337,964337_00000,Lung
964337,964337_00001,Lung
961674,961674_00000,Lung
961674,961674_00001,Lung
962681,962681_00000,Lung
962681,962681_00001,Lung
962329,962329_00000,Lung
962329,962329_00001,Lung
965860,965860_00000,Lung
965860,965860_00001,Lung
963376,963376_00000,Lung
963376,963376_00001,Lung
962658,962658_00000,Lung
962658,962658_00001,Lung
964741,964741_00000,Lung
964741,964741_00001,Lung
961532,961532_00000,Lung
961532,961532_00001,Lung
1676311,1676311_00000,Lung
1676311,1676311_00001,Lung
960755,960755_00000,Lung
960755,960755_00001,Lung
960818,960818_00000,Lung
960818,960818_00001,Lung
962868,962868_00000,Lung
962868,962868_00001,Lung
965693,965693_00000,Lung
965693,965693_00001,Lung
963520,963520_00000,Lung
963520,963520_00001,Lung
965241,965241_00000,Lung
965241,965241_00001,Lung
963539,963539_00000,Lung
963539,963539_00001,Lung
962278,962278_00000,Lung
962278,962278_00001,Lung
961761,961761_00000,Lung
961761,961761_00001,Lung
961953,961953_00000,Lung
961953,961953_00001,Lung
963791,963791_00000,Lung
963791,963791_00001,Lung
962561,962561_00000,Lung
962561,962561_00001,Lung
965323,965323_00000,Lung
965323,965323_00001,Lung
962250,962250_00000,Lung
962250,962250_00001,Lung
961890,961890_00000,Lung
961890,961890_00001,Lung
961599,961599_00000,Lung
961599,961599_00001,Lung
960203,960203_00000,Lung
960203,960203_00001,Lung
961960,961960_00000,Lung
961960,961960_00001,Lung
965134,965134_00000,Lung
965134,965134_00001,Lung
965596,965596_00000,Lung
965596,965596_00001,Lung
964096,964096_00000,Lung
964096,964096_00001,Lung
963805,963805_00000,Lung
963805,963805_00001,Lung
962021,962021_00000,Lung
962021,962021_00001,Lung
965811,965811_00000,Lung
965811,965811_00001,Lung
962838,962838_00000,Lung
962838,962838_00001,Lung
965711,965711_00000,Lung
965711,965711_00001,Lung
960037,960037_00000,Lung
960037,960037_00001,Lung
964747,964747_00000,Lung
964747,964747_00001,Lung
959855,959855_00000,Lung
959855,959855_00001,Lung
961627,961627_00000,Lung
961627,961627_00001,Lung
1676824,1676824_00000,Lung
1676824,1676824_00001,Lung
961117,961117_00000,Lung
961117,961117_00001,Lung
963673,963673_00000,Lung
963673,963673_00001,Lung
960038,960038_00000,Lung
960038,960038_00001,Lung
963005,963005_00000,Lung
963005,963005_00001,Lung
964625,964625_00000,Lung
964625,964625_00001,Lung
961914,961914_00000,Lung
961914,961914_00001,Lung
964706,964706_00000,Lung
964706,964706_00001,Lung
961923,961923_00000,Lung
961923,961923_00001,Lung
962162,962162_00000,Lung
962162,962162_00001,Lung
964931,964931_00000,Lung
964931,964931_00001,Lung
960100,960100_00000,Lung
960100,960100_00001,Lung
961803,961803_00000,Lung
961803,961803_00001,Lung
960995,960995_00000,Lung
960995,960995_00001,Lung
960050,960050_00000,Lung
960050,960050_00001,Lung
963693,963693_00000,Lung
963693,963693_00001,Lung
961018,961018_00000,Lung
961018,961018_00001,Lung
961667,961667_00000,Lung
961667,961667_00001,Lung
960941,960941_00000,Lung
960941,960941_00001,Lung
964132,964132_00000,Lung
964132,964132_00001,Lung
960485,960485_00000,Lung
960485,960485_00001,Lung
962229,962229_00000,Lung
962229,962229_00001,Lung
962384,962384_00000,Lung
962384,962384_00001,Lung
960672,960672_00000,Lung
960672,960672_00001,Lung
964859,964859_00000,Lung
964859,964859_00001,Lung
960579,960579_00000,Lung
960579,960579_00001,Lung
965037,965037_00000,Lung
965037,965037_00001,Lung
1676340,1676340_00000,Lung
1676340,1676340_00001,Lung
1676340,1676340_00002,Ignore
1676340,1676340_00003,Ignore
1676340,1676340_00004,Ignore
1676340,1676340_00005,Ignore
1676340,1676340_00006,Ignore
961147,961147_00000,Lung
961147,961147_00001,Lung
961529,961529_00000,Lung
961529,961529_00001,Lung
964281,964281_00000,Lung
964281,964281_00001,Lung
963940,963940_00000,Lung
963940,963940_00001,Lung
964672,964672_00000,Lung
964672,964672_00001,Lung
962436,962436_00000,Lung
962436,962436_00001,Lung
964872,964872_00000,Lung
964872,964872_00001,Lung
960917,960917_00000,Lung
960917,960917_00001,Lung
964119,964119_00000,Lung
964119,964119_00001,Lung
965741,965741_00000,Lung
965741,965741_00001,Lung
963706,963706_00000,Lung
963706,963706_00001,Lung
963653,963653_00000,Lung
963653,963653_00001,Lung
962974,962974_00000,Lung
962974,962974_00001,Lung
962986,962986_00000,Lung
962986,962986_00001,Lung
1676774,1676774_00000,Lung
1676774,1676774_00001,Lung
965392,965392_00000,Lung
965392,965392_00001,Lung
960443,960443_00000,Lung
960443,960443_00001,Lung
960336,960336_00000,Lung
960336,960336_00001,Lung
963864,963864_00000,Lung
963864,963864_00001,Lung
964811,964811_00000,Lung
964811,964811_00001,Lung
963892,963892_00000,Lung
963892,963892_00001,Lung
965439,965439_00000,Lung
965439,965439_00001,Lung
960636,960636_00000,Lung
960636,960636_00001,Lung
962459,962459_00000,Lung
962459,962459_00001,Lung
964493,964493_00000,Lung
964493,964493_00001,Lung
963130,963130_00000,Lung
963130,963130_00001,Lung
961669,961669_00000,Lung
961669,961669_00001,Lung
965472,965472_00000,Lung
965472,965472_00001,Lung
1676613,1676613_00000,Lung
1676613,1676613_00001,Lung
964877,964877_00000,Lung
964877,964877_00001,Lung
963478,963478_00000,Lung
963478,963478_00001,Lung
963017,963017_00000,Lung
963017,963017_00001,Lung
965782,965782_00000,Lung
965782,965782_00001,Lung
961515,961515_00000,Lung
961515,961515_00001,Lung
961521,961521_00000,Lung
961521,961521_00001,Lung
965118,965118_00000,Lung
965118,965118_00001,Lung
961970,961970_00000,Lung
961970,961970_00001,Lung
1676395,1676395_00000,Lung
1676395,1676395_00001,Lung
961920,961920_00000,Lung
961920,961920_00001,Lung
964889,964889_00000,Lung
964889,964889_00001,Lung
965462,965462_00000,Lung
965462,965462_00001,Lung
960479,960479_00000,Lung
960479,960479_00001,Lung
963287,963287_00000,Lung
963287,963287_00001,Lung
1676201,1676201_00000,Lung
1676201,1676201_00001,Lung
960326,960326_00000,Lung
960326,960326_00001,Lung
962752,962752_00000,Lung
962752,962752_00001,Lung
965864,965864_00000,Lung
965864,965864_00001,Lung
962099,962099_00000,Lung
962099,962099_00001,Lung
965310,965310_00000,Lung
965310,965310_00001,Lung
1676206,1676206_00000,Lung
1676206,1676206_00001,Lung
965632,965632_00000,Lung
965632,965632_00001,Lung
962456,962456_00000,Lung
962456,962456_00001,Lung
965275,965275_00000,Lung
965275,965275_00001,Lung
965109,965109_00000,Lung
965109,965109_00001,Lung
962261,962261_00000,Lung
962261,962261_00001,Lung
965455,965455_00000,Lung
965455,965455_00001,Lung
960523,960523_00000,Lung
960523,960523_00001,Lung
965363,965363_00000,Lung
965363,965363_00001,Lung
961623,961623_00000,Lung
961623,961623_00001,Lung
962682,962682_00000,Lung
962682,962682_00001,Lung
964241,964241_00000,Lung
964241,964241_00001,Lung
964897,964897_00000,Lung
964897,964897_00001,Lung
1676693,1676693_00000,Lung
1676693,1676693_00001,Lung
960467,960467_00000,Lung
960467,960467_00001,Lung
964249,964249_00000,Lung
964249,964249_00001,Lung
1676833,1676833_00000,Lung
1676833,1676833_00001,Lung
962690,962690_00000,Lung
962690,962690_00001,Lung
964971,964971_00000,Lung
964971,964971_00001,Lung
961514,961514_00000,Lung
961514,961514_00001,Lung
961827,961827_00000,Lung
961827,961827_00001,Lung
959857,959857_00000,Lung
959857,959857_00001,Lung
960418,960418_00000,Lung
960418,960418_00001,Lung
965453,965453_00000,Lung
965453,965453_00001,Lung
965426,965426_00000,Lung
965426,965426_00001,Lung
964860,964860_00000,Lung
964860,964860_00001,Lung
964858,964858_00000,Lung
964858,964858_00001,Lung
962418,962418_00000,Lung
962418,962418_00001,Lung
964137,964137_00000,Lung
964137,964137_00001,Lung
964699,964699_00000,Lung
964699,964699_00001,Lung
1676401,1676401_00000,Lung
1676401,1676401_00001,Lung
964127,964127_00000,Lung
964127,964127_00001,Lung
962816,962816_00000,Lung
962816,962816_00001,Lung
960897,960897_00000,Lung
960897,960897_00001,Lung
964579,964579_00000,Lung
964579,964579_00001,Lung
961501,961501_00000,Lung
961501,961501_00001,Lung
964066,964066_00000,Lung
964066,964066_00001,Lung
965607,965607_00000,Lung
965607,965607_00001,Lung
963117,963117_00000,Lung
963117,963117_00001,Lung
965780,965780_00000,Lung
965780,965780_00001,Lung
964301,964301_00000,Lung
964301,964301_00001,Lung
961576,961576_00000,Lung
961576,961576_00001,Lung
960912,960912_00000,Lung
960912,960912_00001,Lung
959951,959951_00000,Lung
959951,959951_00001,Lung
964171,964171_00000,Lung
964171,964171_00001,Lung
962403,962403_00000,Lung
962403,962403_00001,Lung
960765,960765_00000,Lung
960765,960765_00001,Lung
960618,960618_00000,Lung
960618,960618_00001,Lung
1676337,1676337_00000,Lung
1676337,1676337_00001,Lung
965378,965378_00000,Lung
965378,965378_00001,Lung
959944,959944_00000,Lung
959944,959944_00001,Lung
1676814,1676814_00000,Lung
1676814,1676814_00001,Lung
964525,964525_00000,Lung
964525,964525_00001,Lung
963233,963233_00000,Lung
963233,963233_00001,Lung
961964,961964_00000,Lung
961964,961964_00001,Lung
964116,964116_00000,Lung
964116,964116_00001,Lung
964729,964729_00000,Lung
964729,964729_00001,Lung
965282,965282_00000,Lung
965282,965282_00001,Lung
965803,965803_00000,Lung
965803,965803_00001,Lung
962213,962213_00000,Lung
962213,962213_00001,Lung
964349,964349_00000,Lung
964349,964349_00001,Lung
1676540,1676540_00000,Lung
1676540,1676540_00001,Lung
959964,959964_00000,Lung
959964,959964_00001,Lung
965809,965809_00000,Lung
965809,965809_00001,Lung
965606,965606_00000,Lung
965606,965606_00001,Lung
1676227,1676227_00000,Lung
1676227,1676227_00001,Lung
960711,960711_00000,Lung
960711,960711_00001,Lung
960824,960824_00000,Lung
960824,960824_00001,Lung
960043,960043_00000,Lung
960043,960043_00001,Lung
963235,963235_00000,Lung
963235,963235_00001,Lung
962405,962405_00000,Lung
962405,962405_00001,Lung
960429,960429_00000,Lung
960429,960429_00001,Lung
963647,963647_00000,Lung
963647,963647_00001,Lung
963658,963658_00000,Lung
